,trial,item_l,item_r,choice,rt,subj,YesNo,response,item,Item_l,Item_r,Item,A,repetitions
7748,99,stim_mmpeanut.jpg,stim_mrgoodbar.jpg,2.0,1.732724,716.0,0.0,,,10.0,11.0,0.0,1.0,
7749,100,stim_butterfinger.jpg,stim_babyruth.jpg,2.0,1.849412,716.0,0.0,,,3.0,2.0,0.0,1.0,
7750,101,stim_babyruth.jpg,stim_skittles.jpg,1.0,0.716113,716.0,0.0,,,2.0,14.0,0.0,1.0,
7751,102,stim_reeses.jpg,stim_whoppers.jpg,1.0,2.982632,716.0,0.0,,,13.0,17.0,0.0,1.0,
7752,103,stim_payday.jpg,stim_milkyway.jpg,2.0,2.032703,716.0,0.0,,,12.0,8.0,0.0,1.0,
7753,104,stim_babyruth.jpg,stim_hundredgrand.jpg,1.0,0.832775,716.0,0.0,,,2.0,6.0,0.0,1.0,
7754,105,stim_sourpatchkids.jpg,stim_kitkat.jpg,2.0,0.916075,716.0,0.0,,,16.0,7.0,0.0,1.0,
7755,106,stim_mmchocolate.jpg,stim_butterfinger.jpg,2.0,1.999358,716.0,0.0,,,9.0,3.0,0.0,1.0,
7756,107,stim_almondjoy.jpg,stim_crunch.jpg,2.0,1.23276,716.0,0.0,,,1.0,4.0,0.0,1.0,
7757,108,stim_payday.jpg,stim_snickers.jpg,2.0,2.049349,716.0,0.0,,,12.0,15.0,0.0,1.0,
7758,109,stim_kitkat.jpg,stim_mmchocolate.jpg,1.0,0.566159,716.0,0.0,,,7.0,9.0,0.0,1.0,
7759,110,stim_babyruth.jpg,stim_snickers.jpg,1.0,0.632777,716.0,0.0,,,2.0,15.0,0.0,1.0,
7760,111,stim_skittles.jpg,stim_butterfinger.jpg,1.0,1.016172,716.0,0.0,,,14.0,3.0,0.0,1.0,
7761,112,stim_payday.jpg,stim_sourpatchkids.jpg,2.0,0.849448,716.0,0.0,,,12.0,16.0,0.0,1.0,
7762,113,stim_butterfinger.jpg,stim_mrgoodbar.jpg,2.0,1.199379,716.0,0.0,,,3.0,11.0,0.0,1.0,
7763,114,stim_reeses.jpg,stim_kitkat.jpg,2.0,0.799504,716.0,0.0,,,13.0,7.0,0.0,1.0,
7764,115,stim_reeses.jpg,stim_almondjoy.jpg,1.0,0.766079,716.0,0.0,,,13.0,1.0,0.0,1.0,
7765,116,stim_mrgoodbar.jpg,stim_sourpatchkids.jpg,1.0,0.882782,716.0,0.0,,,11.0,16.0,0.0,1.0,
7766,117,stim_crunch.jpg,stim_skittles.jpg,2.0,1.166068,716.0,0.0,,,4.0,14.0,0.0,1.0,
7767,118,stim_hundredgrand.jpg,stim_kitkat.jpg,2.0,0.832842,716.0,0.0,,,6.0,7.0,0.0,1.0,
7768,119,stim_kitkat.jpg,stim_mrgoodbar.jpg,1.0,0.54942,716.0,0.0,,,7.0,11.0,0.0,1.0,
7769,120,stim_mmchocolate.jpg,stim_babyruth.jpg,2.0,1.032754,716.0,0.0,,,9.0,2.0,0.0,1.0,
7770,121,stim_babyruth.jpg,stim_whoppers.jpg,1.0,0.682808,716.0,0.0,,,2.0,17.0,0.0,1.0,
7771,122,stim_hundredgrand.jpg,stim_crunch.jpg,1.0,1.116117,716.0,0.0,,,6.0,4.0,0.0,1.0,
7772,123,stim_mmchocolate.jpg,stim_sourpatchkids.jpg,2.0,0.799519,716.0,0.0,,,9.0,16.0,0.0,1.0,
7773,124,stim_fruitsnacks.jpg,stim_mrgoodbar.jpg,1.0,1.049394,716.0,0.0,,,5.0,11.0,0.0,1.0,
7774,125,stim_mrgoodbar.jpg,stim_whoppers.jpg,1.0,1.532694,716.0,0.0,,,11.0,17.0,0.0,1.0,
7775,126,stim_babyruth.jpg,stim_kitkat.jpg,2.0,0.6161,716.0,0.0,,,2.0,7.0,0.0,1.0,
7776,127,stim_payday.jpg,stim_almondjoy.jpg,1.0,0.949417,716.0,0.0,,,12.0,1.0,0.0,1.0,
7777,128,stim_kitkat.jpg,stim_whoppers.jpg,1.0,0.766086,716.0,0.0,,,7.0,17.0,0.0,1.0,
7778,129,stim_sourpatchkids.jpg,stim_babyruth.jpg,1.0,2.732731,716.0,0.0,,,16.0,2.0,0.0,1.0,
7779,130,stim_mrgoodbar.jpg,stim_milkyway.jpg,1.0,0.632781,716.0,0.0,,,11.0,8.0,0.0,1.0,
7780,131,stim_skittles.jpg,stim_mrgoodbar.jpg,1.0,1.63276,716.0,0.0,,,14.0,11.0,0.0,1.0,
7781,132,stim_mmchocolate.jpg,stim_fruitsnacks.jpg,2.0,0.932766,716.0,0.0,,,9.0,5.0,0.0,1.0,
7782,133,stim_snickers.jpg,stim_butterfinger.jpg,1.0,1.199461,716.0,0.0,,,15.0,3.0,0.0,1.0,
7783,134,stim_sourpatchkids.jpg,stim_mmpeanut.jpg,1.0,1.666093,716.0,0.0,,,16.0,10.0,0.0,1.0,
7784,135,stim_almondjoy.jpg,stim_skittles.jpg,2.0,1.466102,716.0,0.0,,,1.0,14.0,0.0,1.0,
7785,136,stim_crunch.jpg,stim_butterfinger.jpg,1.0,0.999401,716.0,0.0,,,4.0,3.0,0.0,1.0,
7786,1,,,,1.083146,716.0,1.0,0.0,stim_almondjoy.jpg,0.0,0.0,1.0,1.0,10.0
7787,2,,,,2.182518,716.0,1.0,0.0,stim_mmchocolate.jpg,0.0,0.0,9.0,1.0,10.0
7788,3,,,,4.749097,716.0,1.0,0.0,stim_hundredgrand.jpg,0.0,0.0,6.0,1.0,10.0
7789,4,,,,2.432591,716.0,1.0,0.0,stim_payday.jpg,0.0,0.0,12.0,1.0,10.0
7790,5,,,,19.781725,716.0,1.0,0.0,stim_reeses.jpg,0.0,0.0,13.0,1.0,10.0
7791,6,,,,2.565674,716.0,1.0,0.0,stim_crunch.jpg,0.0,0.0,4.0,1.0,10.0
7792,7,,,,1.215788,716.0,1.0,1.0,stim_mrgoodbar.jpg,0.0,0.0,11.0,1.0,10.0
7793,8,,,,1.116003,716.0,1.0,0.0,stim_milkyway.jpg,0.0,0.0,8.0,1.0,10.0
7794,9,,,,3.449135,716.0,1.0,1.0,stim_babyruth.jpg,0.0,0.0,2.0,1.0,10.0
7795,10,,,,2.765735,716.0,1.0,1.0,stim_fruitsnacks.jpg,0.0,0.0,5.0,1.0,10.0
7796,11,,,,1.715957,716.0,1.0,1.0,stim_skittles.jpg,0.0,0.0,14.0,1.0,10.0
7797,12,,,,0.799351,716.0,1.0,0.0,stim_butterfinger.jpg,0.0,0.0,3.0,1.0,10.0
7798,13,,,,1.215973,716.0,1.0,0.0,stim_kitkat.jpg,0.0,0.0,7.0,1.0,10.0
7799,14,,,,0.832641,716.0,1.0,0.0,stim_snickers.jpg,0.0,0.0,15.0,1.0,10.0
7800,15,,,,1.082531,716.0,1.0,1.0,stim_sourpatchkids.jpg,0.0,0.0,16.0,1.0,10.0
7801,16,,,,2.665857,716.0,1.0,0.0,stim_whoppers.jpg,0.0,0.0,17.0,1.0,10.0
7802,17,,,,5.649088,716.0,1.0,1.0,stim_mmpeanut.jpg,0.0,0.0,10.0,1.0,10.0
7803,18,,,,1.215906,716.0,1.0,0.0,stim_almondjoy.jpg,0.0,0.0,1.0,1.0,10.0
7804,19,,,,0.832648,716.0,1.0,0.0,stim_kitkat.jpg,0.0,0.0,7.0,1.0,10.0
7805,20,,,,1.315884,716.0,1.0,0.0,stim_hundredgrand.jpg,0.0,0.0,6.0,1.0,10.0
7806,21,,,,0.682535,716.0,1.0,0.0,stim_payday.jpg,0.0,0.0,12.0,1.0,10.0
7807,22,,,,0.815983,716.0,1.0,1.0,stim_skittles.jpg,0.0,0.0,14.0,1.0,10.0
7808,23,,,,0.716031,716.0,1.0,1.0,stim_fruitsnacks.jpg,0.0,0.0,5.0,1.0,10.0
7809,24,,,,0.782609,716.0,1.0,0.0,stim_whoppers.jpg,0.0,0.0,17.0,1.0,10.0
7810,25,,,,1.449312,716.0,1.0,0.0,stim_milkyway.jpg,0.0,0.0,8.0,1.0,10.0
7811,26,,,,0.799247,716.0,1.0,1.0,stim_babyruth.jpg,0.0,0.0,2.0,1.0,10.0
7812,27,,,,0.699268,716.0,1.0,1.0,stim_sourpatchkids.jpg,0.0,0.0,16.0,1.0,10.0
7813,28,,,,6.09906,716.0,1.0,0.0,stim_mmpeanut.jpg,0.0,0.0,10.0,1.0,10.0
7814,29,,,,0.615975,716.0,1.0,1.0,stim_mrgoodbar.jpg,0.0,0.0,11.0,1.0,10.0
7815,30,,,,0.64936,716.0,1.0,0.0,stim_snickers.jpg,0.0,0.0,15.0,1.0,10.0
7816,31,,,,1.432638,716.0,1.0,0.0,stim_reeses.jpg,0.0,0.0,13.0,1.0,10.0
7817,32,,,,0.699311,716.0,1.0,0.0,stim_crunch.jpg,0.0,0.0,4.0,1.0,10.0
7818,33,,,,2.98251,716.0,1.0,0.0,stim_butterfinger.jpg,0.0,0.0,3.0,1.0,10.0
7819,34,,,,1.815908,716.0,1.0,0.0,stim_mmchocolate.jpg,0.0,0.0,9.0,1.0,10.0
7820,35,,,,0.682687,716.0,1.0,1.0,stim_mrgoodbar.jpg,0.0,0.0,11.0,1.0,10.0
7821,36,,,,0.599308,716.0,1.0,1.0,stim_babyruth.jpg,0.0,0.0,2.0,1.0,10.0
7822,37,,,,0.765968,716.0,1.0,0.0,stim_kitkat.jpg,0.0,0.0,7.0,1.0,10.0
7823,38,,,,0.782638,716.0,1.0,0.0,stim_crunch.jpg,0.0,0.0,4.0,1.0,10.0
7824,39,,,,0.732634,716.0,1.0,0.0,stim_whoppers.jpg,0.0,0.0,17.0,1.0,10.0
7825,40,,,,0.649309,716.0,1.0,0.0,stim_payday.jpg,0.0,0.0,12.0,1.0,10.0
7826,41,,,,0.582621,716.0,1.0,0.0,stim_mmchocolate.jpg,0.0,0.0,9.0,1.0,10.0
7827,42,,,,0.96597,716.0,1.0,0.0,stim_reeses.jpg,0.0,0.0,13.0,1.0,10.0
7828,43,,,,0.782451,716.0,1.0,1.0,stim_mmpeanut.jpg,0.0,0.0,10.0,1.0,10.0
7829,44,,,,0.632637,716.0,1.0,0.0,stim_snickers.jpg,0.0,0.0,15.0,1.0,10.0
7830,45,,,,0.682579,716.0,1.0,0.0,stim_hundredgrand.jpg,0.0,0.0,6.0,1.0,10.0
7831,46,,,,0.682517,716.0,1.0,1.0,stim_skittles.jpg,0.0,0.0,14.0,1.0,10.0
7832,47,,,,0.682672,716.0,1.0,0.0,stim_butterfinger.jpg,0.0,0.0,3.0,1.0,10.0
7833,48,,,,0.949321,716.0,1.0,1.0,stim_sourpatchkids.jpg,0.0,0.0,16.0,1.0,10.0
7834,49,,,,0.749273,716.0,1.0,0.0,stim_milkyway.jpg,0.0,0.0,8.0,1.0,10.0
7835,50,,,,0.682665,716.0,1.0,0.0,stim_almondjoy.jpg,0.0,0.0,1.0,1.0,10.0
7836,51,,,,3.132553,716.0,1.0,1.0,stim_fruitsnacks.jpg,0.0,0.0,5.0,1.0,10.0
7837,52,,,,0.599405,716.0,1.0,0.0,stim_milkyway.jpg,0.0,0.0,8.0,1.0,10.0
7838,53,,,,0.632506,716.0,1.0,0.0,stim_kitkat.jpg,0.0,0.0,7.0,1.0,10.0
7839,54,,,,0.749204,716.0,1.0,1.0,stim_babyruth.jpg,0.0,0.0,2.0,1.0,10.0
7840,55,,,,0.682534,716.0,1.0,0.0,stim_whoppers.jpg,0.0,0.0,17.0,1.0,10.0
7841,56,,,,0.699292,716.0,1.0,1.0,stim_sourpatchkids.jpg,0.0,0.0,16.0,1.0,10.0
7842,57,,,,0.649327,716.0,1.0,0.0,stim_mmchocolate.jpg,0.0,0.0,9.0,1.0,10.0
7843,58,,,,0.599166,716.0,1.0,0.0,stim_payday.jpg,0.0,0.0,12.0,1.0,10.0
7844,59,,,,0.732617,716.0,1.0,1.0,stim_mrgoodbar.jpg,0.0,0.0,11.0,1.0,10.0
7845,60,,,,0.565985,716.0,1.0,0.0,stim_snickers.jpg,0.0,0.0,15.0,1.0,10.0
7846,61,,,,0.799286,716.0,1.0,1.0,stim_skittles.jpg,0.0,0.0,14.0,1.0,10.0
7847,62,,,,0.632559,716.0,1.0,0.0,stim_butterfinger.jpg,0.0,0.0,3.0,1.0,10.0
7848,63,,,,1.065901,716.0,1.0,0.0,stim_reeses.jpg,0.0,0.0,13.0,1.0,10.0
7849,64,,,,0.749266,716.0,1.0,0.0,stim_almondjoy.jpg,0.0,0.0,1.0,1.0,10.0
7850,65,,,,0.649296,716.0,1.0,0.0,stim_crunch.jpg,0.0,0.0,4.0,1.0,10.0
7851,66,,,,0.732619,716.0,1.0,1.0,stim_fruitsnacks.jpg,0.0,0.0,5.0,1.0,10.0
7852,67,,,,0.665892,716.0,1.0,0.0,stim_hundredgrand.jpg,0.0,0.0,6.0,1.0,10.0
7853,68,,,,0.749262,716.0,1.0,1.0,stim_mmpeanut.jpg,0.0,0.0,10.0,1.0,10.0
7854,69,,,,0.599298,716.0,1.0,0.0,stim_butterfinger.jpg,0.0,0.0,3.0,1.0,10.0
7855,70,,,,0.6492,716.0,1.0,1.0,stim_sourpatchkids.jpg,0.0,0.0,16.0,1.0,10.0
7856,71,,,,0.649113,716.0,1.0,0.0,stim_mmchocolate.jpg,0.0,0.0,9.0,1.0,10.0
7857,72,,,,1.582598,716.0,1.0,0.0,stim_crunch.jpg,0.0,0.0,4.0,1.0,10.0
7858,73,,,,0.799316,716.0,1.0,0.0,stim_snickers.jpg,0.0,0.0,15.0,1.0,10.0
7859,74,,,,0.815948,716.0,1.0,1.0,stim_skittles.jpg,0.0,0.0,14.0,1.0,10.0
7860,75,,,,0.649273,716.0,1.0,0.0,stim_kitkat.jpg,0.0,0.0,7.0,1.0,10.0
7861,76,,,,0.61593,716.0,1.0,0.0,stim_whoppers.jpg,0.0,0.0,17.0,1.0,10.0
7862,77,,,,0.532528,716.0,1.0,0.0,stim_hundredgrand.jpg,0.0,0.0,6.0,1.0,10.0
7863,78,,,,1.149359,716.0,1.0,1.0,stim_mmpeanut.jpg,0.0,0.0,10.0,1.0,10.0
7864,79,,,,2.849255,716.0,1.0,1.0,stim_babyruth.jpg,0.0,0.0,2.0,1.0,10.0
7865,80,,,,0.61607,716.0,1.0,0.0,stim_almondjoy.jpg,0.0,0.0,1.0,1.0,10.0
7866,81,,,,0.649234,716.0,1.0,1.0,stim_fruitsnacks.jpg,0.0,0.0,5.0,1.0,10.0
7867,82,,,,0.582674,716.0,1.0,1.0,stim_mrgoodbar.jpg,0.0,0.0,11.0,1.0,10.0
7868,83,,,,2.649208,716.0,1.0,0.0,stim_reeses.jpg,0.0,0.0,13.0,1.0,10.0
7869,84,,,,0.649326,716.0,1.0,0.0,stim_payday.jpg,0.0,0.0,12.0,1.0,10.0
7870,85,,,,2.099231,716.0,1.0,0.0,stim_milkyway.jpg,0.0,0.0,8.0,1.0,10.0
7871,86,,,,1.92867,716.0,1.0,1.0,stim_fruitsnacks.jpg,0.0,0.0,5.0,1.0,10.0
7872,87,,,,0.749229,716.0,1.0,0.0,stim_almondjoy.jpg,0.0,0.0,1.0,1.0,10.0
7873,88,,,,1.632561,716.0,1.0,1.0,stim_mmpeanut.jpg,0.0,0.0,10.0,1.0,10.0
7874,89,,,,0.832628,716.0,1.0,0.0,stim_kitkat.jpg,0.0,0.0,7.0,1.0,10.0
7875,90,,,,1.049207,716.0,1.0,0.0,stim_hundredgrand.jpg,0.0,0.0,6.0,1.0,10.0
7876,91,,,,0.749328,716.0,1.0,0.0,stim_snickers.jpg,0.0,0.0,15.0,1.0,10.0
7877,92,,,,0.699307,716.0,1.0,0.0,stim_mmchocolate.jpg,0.0,0.0,9.0,1.0,10.0
7878,93,,,,0.632489,716.0,1.0,0.0,stim_reeses.jpg,0.0,0.0,13.0,1.0,10.0
7879,94,,,,0.682683,716.0,1.0,1.0,stim_sourpatchkids.jpg,0.0,0.0,16.0,1.0,10.0
7880,95,,,,0.599334,716.0,1.0,1.0,stim_mrgoodbar.jpg,0.0,0.0,11.0,1.0,10.0
7881,96,,,,0.615947,716.0,1.0,0.0,stim_payday.jpg,0.0,0.0,12.0,1.0,10.0
7882,97,,,,0.615999,716.0,1.0,0.0,stim_butterfinger.jpg,0.0,0.0,3.0,1.0,10.0
7883,98,,,,0.599342,716.0,1.0,1.0,stim_babyruth.jpg,0.0,0.0,2.0,1.0,10.0
7884,99,,,,0.649325,716.0,1.0,0.0,stim_whoppers.jpg,0.0,0.0,17.0,1.0,10.0
7885,100,,,,0.549336,716.0,1.0,0.0,stim_crunch.jpg,0.0,0.0,4.0,1.0,10.0
7886,101,,,,0.54936,716.0,1.0,0.0,stim_milkyway.jpg,0.0,0.0,8.0,1.0,10.0
7887,102,,,,0.632669,716.0,1.0,1.0,stim_skittles.jpg,0.0,0.0,14.0,1.0,10.0
7888,103,,,,0.865722,716.0,1.0,0.0,stim_almondjoy.jpg,0.0,0.0,1.0,1.0,10.0
7889,104,,,,0.765939,716.0,1.0,0.0,stim_crunch.jpg,0.0,0.0,4.0,1.0,10.0
7890,105,,,,0.849286,716.0,1.0,1.0,stim_babyruth.jpg,0.0,0.0,2.0,1.0,10.0
7891,106,,,,0.549208,716.0,1.0,0.0,stim_whoppers.jpg,0.0,0.0,17.0,1.0,10.0
7892,107,,,,0.599263,716.0,1.0,0.0,stim_snickers.jpg,0.0,0.0,15.0,1.0,10.0
7893,108,,,,0.549218,716.0,1.0,1.0,stim_mrgoodbar.jpg,0.0,0.0,11.0,1.0,10.0
7894,109,,,,0.532575,716.0,1.0,0.0,stim_kitkat.jpg,0.0,0.0,7.0,1.0,10.0
7895,110,,,,0.549301,716.0,1.0,1.0,stim_sourpatchkids.jpg,0.0,0.0,16.0,1.0,10.0
7896,111,,,,0.649315,716.0,1.0,0.0,stim_butterfinger.jpg,0.0,0.0,3.0,1.0,10.0
7897,112,,,,0.615857,716.0,1.0,1.0,stim_mmpeanut.jpg,0.0,0.0,10.0,1.0,10.0
7898,113,,,,0.632641,716.0,1.0,1.0,stim_fruitsnacks.jpg,0.0,0.0,5.0,1.0,10.0
7899,114,,,,0.532658,716.0,1.0,0.0,stim_payday.jpg,0.0,0.0,12.0,1.0,10.0
7900,115,,,,0.649264,716.0,1.0,0.0,stim_hundredgrand.jpg,0.0,0.0,6.0,1.0,10.0
7901,116,,,,0.615932,716.0,1.0,1.0,stim_skittles.jpg,0.0,0.0,14.0,1.0,10.0
7902,117,,,,0.615953,716.0,1.0,0.0,stim_reeses.jpg,0.0,0.0,13.0,1.0,10.0
7903,118,,,,1.399291,716.0,1.0,0.0,stim_milkyway.jpg,0.0,0.0,8.0,1.0,10.0
7904,119,,,,0.49925,716.0,1.0,0.0,stim_mmchocolate.jpg,0.0,0.0,9.0,1.0,10.0
7905,120,,,,0.582666,716.0,1.0,0.0,stim_payday.jpg,0.0,0.0,12.0,1.0,10.0
7906,121,,,,0.532563,716.0,1.0,0.0,stim_almondjoy.jpg,0.0,0.0,1.0,1.0,10.0
7907,122,,,,0.4993,716.0,1.0,0.0,stim_hundredgrand.jpg,0.0,0.0,6.0,1.0,10.0
7908,123,,,,0.465785,716.0,1.0,0.0,stim_crunch.jpg,0.0,0.0,4.0,1.0,10.0
7909,124,,,,0.566022,716.0,1.0,1.0,stim_mmpeanut.jpg,0.0,0.0,10.0,1.0,10.0
7910,125,,,,0.665979,716.0,1.0,0.0,stim_butterfinger.jpg,0.0,0.0,3.0,1.0,10.0
7911,126,,,,0.582602,716.0,1.0,1.0,stim_mrgoodbar.jpg,0.0,0.0,11.0,1.0,10.0
7912,127,,,,0.966028,716.0,1.0,1.0,stim_sourpatchkids.jpg,0.0,0.0,16.0,1.0,10.0
7913,128,,,,0.715968,716.0,1.0,0.0,stim_kitkat.jpg,0.0,0.0,7.0,1.0,10.0
7914,129,,,,0.682642,716.0,1.0,0.0,stim_milkyway.jpg,0.0,0.0,8.0,1.0,10.0
7915,130,,,,0.782663,716.0,1.0,1.0,stim_babyruth.jpg,0.0,0.0,2.0,1.0,10.0
7916,131,,,,0.649354,716.0,1.0,0.0,stim_mmchocolate.jpg,0.0,0.0,9.0,1.0,10.0
7917,132,,,,0.56598,716.0,1.0,0.0,stim_reeses.jpg,0.0,0.0,13.0,1.0,10.0
7918,133,,,,0.532493,716.0,1.0,0.0,stim_snickers.jpg,0.0,0.0,15.0,1.0,10.0
7919,134,,,,0.699294,716.0,1.0,0.0,stim_whoppers.jpg,0.0,0.0,17.0,1.0,10.0
7920,135,,,,1.066018,716.0,1.0,1.0,stim_skittles.jpg,0.0,0.0,14.0,1.0,10.0
7921,136,,,,0.616078,716.0,1.0,1.0,stim_fruitsnacks.jpg,0.0,0.0,5.0,1.0,10.0
7922,137,,,,0.565926,716.0,1.0,0.0,stim_whoppers.jpg,0.0,0.0,17.0,1.0,10.0
7923,138,,,,1.215889,716.0,1.0,0.0,stim_reeses.jpg,0.0,0.0,13.0,1.0,10.0
7924,139,,,,0.632581,716.0,1.0,1.0,stim_babyruth.jpg,0.0,0.0,2.0,1.0,10.0
7925,140,,,,0.682631,716.0,1.0,0.0,stim_kitkat.jpg,0.0,0.0,7.0,1.0,10.0
7926,141,,,,0.74929,716.0,1.0,1.0,stim_mrgoodbar.jpg,0.0,0.0,11.0,1.0,10.0
7927,142,,,,0.649242,716.0,1.0,0.0,stim_almondjoy.jpg,0.0,0.0,1.0,1.0,10.0
7928,143,,,,1.049302,716.0,1.0,0.0,stim_mmchocolate.jpg,0.0,0.0,9.0,1.0,10.0
7929,144,,,,0.482612,716.0,1.0,0.0,stim_milkyway.jpg,0.0,0.0,8.0,1.0,10.0
7930,145,,,,0.866002,716.0,1.0,1.0,stim_skittles.jpg,0.0,0.0,14.0,1.0,10.0
7931,146,,,,0.599345,716.0,1.0,1.0,stim_fruitsnacks.jpg,0.0,0.0,5.0,1.0,10.0
7932,147,,,,0.599315,716.0,1.0,0.0,stim_payday.jpg,0.0,0.0,12.0,1.0,10.0
7933,148,,,,0.582586,716.0,1.0,0.0,stim_butterfinger.jpg,0.0,0.0,3.0,1.0,10.0
7934,149,,,,0.565945,716.0,1.0,1.0,stim_sourpatchkids.jpg,0.0,0.0,16.0,1.0,10.0
7935,150,,,,0.499263,716.0,1.0,0.0,stim_snickers.jpg,0.0,0.0,15.0,1.0,10.0
7936,151,,,,0.599253,716.0,1.0,1.0,stim_mmpeanut.jpg,0.0,0.0,10.0,1.0,10.0
7937,152,,,,0.915973,716.0,1.0,0.0,stim_crunch.jpg,0.0,0.0,4.0,1.0,10.0
7938,153,,,,0.615956,716.0,1.0,0.0,stim_hundredgrand.jpg,0.0,0.0,6.0,1.0,10.0
7939,154,,,,0.532713,716.0,1.0,0.0,stim_hundredgrand.jpg,0.0,0.0,6.0,1.0,10.0
7940,155,,,,0.515897,716.0,1.0,0.0,stim_butterfinger.jpg,0.0,0.0,3.0,1.0,10.0
7941,156,,,,0.532602,716.0,1.0,1.0,stim_mrgoodbar.jpg,0.0,0.0,11.0,1.0,10.0
7942,157,,,,0.615945,716.0,1.0,1.0,stim_fruitsnacks.jpg,0.0,0.0,5.0,1.0,10.0
7943,158,,,,0.582613,716.0,1.0,0.0,stim_milkyway.jpg,0.0,0.0,8.0,1.0,10.0
7944,159,,,,0.599279,716.0,1.0,0.0,stim_crunch.jpg,0.0,0.0,4.0,1.0,10.0
7945,160,,,,0.515968,716.0,1.0,0.0,stim_almondjoy.jpg,0.0,0.0,1.0,1.0,10.0
7946,161,,,,0.515965,716.0,1.0,1.0,stim_sourpatchkids.jpg,0.0,0.0,16.0,1.0,10.0
7947,162,,,,0.61602,716.0,1.0,1.0,stim_skittles.jpg,0.0,0.0,14.0,1.0,10.0
7948,163,,,,0.549318,716.0,1.0,0.0,stim_whoppers.jpg,0.0,0.0,17.0,1.0,10.0
7949,164,,,,0.915969,716.0,1.0,0.0,stim_snickers.jpg,0.0,0.0,15.0,1.0,10.0
7950,165,,,,0.582624,716.0,1.0,0.0,stim_kitkat.jpg,0.0,0.0,7.0,1.0,10.0
7951,166,,,,0.632646,716.0,1.0,1.0,stim_mmpeanut.jpg,0.0,0.0,10.0,1.0,10.0
7952,167,,,,0.76597,716.0,1.0,0.0,stim_reeses.jpg,0.0,0.0,13.0,1.0,10.0
7953,168,,,,1.232607,716.0,1.0,1.0,stim_babyruth.jpg,0.0,0.0,2.0,1.0,10.0
7954,169,,,,0.582665,716.0,1.0,0.0,stim_mmchocolate.jpg,0.0,0.0,9.0,1.0,10.0
7955,170,,,,0.73262,716.0,1.0,0.0,stim_payday.jpg,0.0,0.0,12.0,1.0,10.0
7956,1,stim_almondjoy.jpg,stim_hundredgrand.jpg,2.0,1.284617,717.0,0.0,,,1.0,6.0,0.0,1.0,
7957,2,stim_payday.jpg,stim_butterfinger.jpg,2.0,1.349467,717.0,0.0,,,12.0,3.0,0.0,1.0,
7958,3,stim_kitkat.jpg,stim_sourpatchkids.jpg,1.0,0.549524,717.0,0.0,,,7.0,16.0,0.0,1.0,
7959,4,stim_skittles.jpg,stim_mmchocolate.jpg,2.0,0.849487,717.0,0.0,,,14.0,9.0,0.0,1.0,
7960,5,stim_hundredgrand.jpg,stim_whoppers.jpg,2.0,1.832796,717.0,0.0,,,6.0,17.0,0.0,1.0,
7961,6,stim_babyruth.jpg,stim_almondjoy.jpg,1.0,1.216167,717.0,0.0,,,2.0,1.0,0.0,1.0,
7962,7,stim_skittles.jpg,stim_butterfinger.jpg,2.0,1.099473,717.0,0.0,,,14.0,3.0,0.0,1.0,
7963,8,stim_crunch.jpg,stim_kitkat.jpg,2.0,1.066179,717.0,0.0,,,4.0,7.0,0.0,1.0,
7964,9,stim_skittles.jpg,stim_payday.jpg,2.0,1.049505,717.0,0.0,,,14.0,12.0,0.0,1.0,
7965,10,stim_reeses.jpg,stim_skittles.jpg,1.0,0.982846,717.0,0.0,,,13.0,14.0,0.0,1.0,
7966,11,stim_snickers.jpg,stim_mmpeanut.jpg,2.0,1.216127,717.0,0.0,,,15.0,10.0,0.0,1.0,
7967,12,stim_skittles.jpg,stim_snickers.jpg,2.0,3.666085,717.0,0.0,,,14.0,15.0,0.0,1.0,
7968,13,stim_babyruth.jpg,stim_milkyway.jpg,1.0,1.466151,717.0,0.0,,,2.0,8.0,0.0,1.0,
7969,14,stim_almondjoy.jpg,stim_payday.jpg,2.0,1.299487,717.0,0.0,,,1.0,12.0,0.0,1.0,
7970,15,stim_mmpeanut.jpg,stim_almondjoy.jpg,1.0,1.132818,717.0,0.0,,,10.0,1.0,0.0,1.0,
7971,16,stim_butterfinger.jpg,stim_crunch.jpg,2.0,4.766084,717.0,0.0,,,3.0,4.0,0.0,1.0,
7972,17,stim_almondjoy.jpg,stim_mmchocolate.jpg,2.0,0.8495,717.0,0.0,,,1.0,9.0,0.0,1.0,
7973,18,stim_milkyway.jpg,stim_crunch.jpg,2.0,1.249487,717.0,0.0,,,8.0,4.0,0.0,1.0,
7974,19,stim_payday.jpg,stim_hundredgrand.jpg,2.0,0.682876,717.0,0.0,,,12.0,6.0,0.0,1.0,
7975,20,stim_butterfinger.jpg,stim_almondjoy.jpg,1.0,0.966132,717.0,0.0,,,3.0,1.0,0.0,1.0,
7976,21,stim_reeses.jpg,stim_snickers.jpg,1.0,0.599522,717.0,0.0,,,13.0,15.0,0.0,1.0,
7977,22,stim_milkyway.jpg,stim_whoppers.jpg,2.0,0.749482,717.0,0.0,,,8.0,17.0,0.0,1.0,
7978,23,stim_payday.jpg,stim_crunch.jpg,2.0,2.249453,717.0,0.0,,,12.0,4.0,0.0,1.0,
7979,24,stim_hundredgrand.jpg,stim_milkyway.jpg,1.0,0.599538,717.0,0.0,,,6.0,8.0,0.0,1.0,
